,Hours,Expected Attendance,Actual Attendance,Program Delivered,Everett,Global,Pullman,Spokane,Tri Cities,Vancouver,Non-WSU,Unsure,Latitude,Longitude,category_encoded,year,month,day,DOW_encoded,Start Hour,Start Minute,End Hour,End Minute,Program_encoded,Facilitator 1_encoded,Format_encoded,Campus_encoded
1195,1.0,40.0,11.0,Yes,0,0,11,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,10,6,10,15,0,16,0,27,26,0,3
1196,1.0,40.0,0.0,no,0,0,0,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,10,18,2,17,30,18,30,27,26,0,3
1197,1.0,40.0,0.0,no,0,0,0,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,10,25,2,15,30,16,30,27,26,0,3
1198,1.0,40.0,22.0,Yes,0,0,22,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,11,1,2,15,30,16,30,27,26,0,3
1199,1.0,40.0,24.0,Yes,0,0,24,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,11,8,2,16,0,17,0,27,26,0,3
1200,1.0,40.0,9.0,Yes,0,0,9,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,12,6,2,16,0,17,0,27,26,0,3
1201,2.0,33.15399610136452,32.0,Yes,0,0,32,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,12,2,11,0,12,30,9,27,0,3
1202,2.0,33.15399610136452,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,12,2,13,15,14,45,9,27,0,3
1203,2.0,33.15399610136452,36.0,Yes,0,0,36,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,14,10,13,15,14,45,9,27,0,3
1204,0.0,40.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,16,5,9,0,10,0,18,65,2,3
1205,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,16,5,10,30,11,30,18,65,2,3
1206,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,22,4,13,30,14,30,18,65,2,3
1207,1.0,33.15399610136452,112.0,Yes,0,0,112,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,16,0,13,0,14,0,37,28,0,3
1208,3.0,11.0,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,3,2020,10,26,2,18,30,21,30,47,28,2,3
1209,3.0,11.0,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,3,2020,10,28,10,18,30,21,30,47,28,2,3
1210,4.0,30.0,18.0,Yes,0,0,18,0,0,0,0.0,0.0,46.727382,-117.165967,3,2020,3,3,8,12,30,17,0,47,28,0,3
1211,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,17,2,10,0,11,0,18,28,2,3
1212,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,18,8,10,0,11,0,18,28,2,3
1213,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,21,0,13,0,14,0,18,28,2,3
1214,1.0,33.15399610136452,68.0,Yes,0,0,68,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,10,4,14,0,15,0,37,29,0,3
1215,1.0,33.15399610136452,126.0,Yes,0,0,126,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,10,4,16,15,17,15,37,29,0,3
1216,1.0,33.15399610136452,59.0,Yes,0,0,59,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,11,5,9,30,10,30,37,29,0,3
1217,1.0,33.15399610136452,64.0,Yes,0,0,64,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,11,5,11,45,12,45,37,29,0,3
1218,1.0,33.15399610136452,57.0,Yes,0,0,57,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,11,5,14,0,15,0,37,29,0,3
1219,1.0,33.15399610136452,89.0,Yes,0,0,89,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,16,0,13,0,14,0,37,29,0,3
1220,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,16,5,13,30,14,30,18,29,2,3
1221,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,16,5,15,0,16,0,18,29,2,3
1222,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,17,2,11,30,12,30,18,29,2,3
1223,1.0,33.15399610136452,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,12,2,9,30,10,30,37,29,0,3
1224,1.0,33.15399610136452,58.0,Yes,0,0,58,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,12,2,11,45,12,45,37,29,0,3
1225,1.0,33.15399610136452,69.0,Yes,0,0,69,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,13,8,9,30,10,30,37,29,0,3
1226,1.0,33.15399610136452,66.0,Yes,0,0,66,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,13,8,11,45,12,45,37,29,0,3
1227,1.0,33.15399610136452,52.0,Yes,0,0,52,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,14,10,9,30,10,30,37,29,0,3
1228,1.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729809,-117.161607,2,2019,8,14,10,11,45,12,45,37,29,0,3
1229,1.0,33.15399610136452,41.0,Yes,0,0,41,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,15,6,9,30,10,30,37,29,0,3
1230,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,17,2,10,0,11,0,18,67,2,3
1231,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,17,2,11,30,12,30,18,67,2,3
1232,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,21,0,14,30,15,30,18,67,2,3
1233,1.0,33.15399610136452,4.0,No,0,0,4,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,11,10,6,19,0,20,0,64,30,0,3
1234,1.0,33.15399610136452,12.0,Yes,0,0,12,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,11,30,10,18,0,19,0,64,30,0,3
1235,1.0,33.15399610136452,19.0,Yes,0,0,19,0,0,0,0.0,0.0,46.727382,-117.165967,2,2023,1,31,8,13,0,14,0,18,30,0,3
1236,1.0,33.15399610136452,24.0,Yes,0,0,24,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2023,3,7,8,17,0,18,0,67,30,0,3
1237,1.0,33.15399610136452,22.0,Yes,0,0,22,0,0,0,0.0,0.0,46.727382,-117.165967,2,2023,4,20,6,13,30,14,30,18,30,0,3
1238,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,18,8,13,0,14,0,18,68,2,3
1239,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,21,0,14,15,15,15,18,68,2,3
1240,2.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729809,-117.161607,2,2019,8,15,6,11,0,12,30,9,31,0,3
1241,2.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729809,-117.161607,2,2019,8,16,0,14,15,16,0,9,31,0,3
1242,0.0,33.15399610136452,39.0,Yes,0,0,39,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,21,0,13,0,13,25,58,32,0,3
1243,0.0,33.15399610136452,39.0,Yes,0,0,39,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,21,0,13,30,13,55,58,32,0,3
1244,0.0,33.15399610136452,25.0,Yes,0,0,25,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,24,2,11,0,11,25,58,32,0,3
1245,0.0,33.15399610136452,35.0,Yes,0,0,35,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,27,6,12,0,12,25,58,32,0,3
1246,0.0,33.15399610136452,35.0,Yes,0,0,35,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,27,6,12,30,12,55,58,32,0,3
1247,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,8,2,8,30,8,55,58,32,0,3
1248,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,8,2,9,0,9,25,58,32,0,3
1249,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,12,0,14,0,14,25,58,32,0,3
1250,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,12,0,14,30,14,55,58,32,0,3
1251,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,19,0,10,0,10,25,58,32,0,3
1252,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,19,0,10,30,10,55,58,32,0,3
1253,0.0,33.15399610136452,27.0,Yes,0,0,27,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,23,8,14,30,14,55,58,32,0,3
1254,0.0,33.15399610136452,30.0,Yes,0,0,30,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,29,2,11,30,11,55,58,32,0,3
1255,1.0,33.15399610136452,67.0,Yes,0,0,67,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,11,5,11,45,12,45,37,32,0,3
1256,1.0,33.15399610136452,58.0,Yes,0,0,58,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,11,5,14,0,15,0,37,32,0,3
1257,1.0,33.15399610136452,42.0,Yes,0,0,42,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,11,2,9,30,10,30,37,32,0,3
1258,1.0,33.15399610136452,46.0,Yes,0,0,46,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,12,2,9,30,10,30,37,32,0,3
1259,1.0,33.15399610136452,48.0,Yes,0,0,48,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,12,2,11,45,12,45,37,32,0,3
1260,1.0,33.15399610136452,56.0,Yes,0,0,56,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,14,10,9,30,10,30,37,32,0,3
1261,1.0,33.15399610136452,77.0,Yes,0,0,77,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,14,10,11,45,12,45,37,32,0,3
1262,1.0,15.0,12.0,Yes,0,0,12,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,1,12,5,10,0,11,0,37,32,0,3
1263,1.0,40.0,29.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,10,8,6,15,0,16,0,28,32,2,3
1264,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,10,13,8,15,0,16,0,28,32,2,3
1265,1.0,40.0,12.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,10,20,8,16,30,17,30,28,32,2,3
1266,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,16,5,10,30,11,30,18,32,2,3
1267,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,18,8,11,30,12,30,18,32,2,3
1268,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,19,10,11,30,12,30,18,32,2,3
1269,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,20,6,10,0,11,0,18,32,2,3
1270,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,21,0,13,0,14,0,18,32,2,3
1271,1.0,33.15399610136452,72.0,Yes,0,0,72,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,11,5,9,30,10,30,37,34,0,3
1272,1.0,33.15399610136452,71.0,Yes,0,0,71,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,11,5,11,45,12,45,37,34,0,3
1273,1.0,33.15399610136452,64.0,Yes,0,0,64,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,11,5,14,0,15,0,37,34,0,3
1274,1.0,33.15399610136452,44.0,Yes,0,0,44,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,13,8,9,30,10,30,37,34,0,3
1275,1.0,33.15399610136452,74.0,Yes,0,0,74,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,13,8,11,45,12,45,37,34,0,3
1276,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,19,10,10,0,11,0,18,69,2,3
1277,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,19,10,11,30,12,30,18,69,2,3
1278,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,20,6,10,0,11,0,18,69,2,3
1279,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,20,6,11,30,12,30,18,69,2,3
1280,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,21,0,14,30,15,30,18,69,2,3
1281,1.0,40.0,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,8,15,5,13,15,14,15,30,71,2,3
1282,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,20,6,11,30,12,0,18,72,2,3
1283,0.0,33.15399610136452,18.0,Yes,0,0,18,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,3,2021,1,28,6,12,0,12,0,55,72,2,3
1284,0.0,33.15399610136452,18.0,Yes,0,0,18,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,3,2021,1,28,6,15,30,16,0,55,72,2,3
1285,0.0,33.15399610136452,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,3,2021,2,4,6,12,0,12,0,55,72,2,3
1286,0.0,33.15399610136452,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,3,2021,2,4,6,15,30,16,0,55,72,2,3
1287,1.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,2,10,10,12,0,13,0,71,72,2,3
1288,1.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,2,17,10,12,0,13,0,59,72,2,3
1289,1.0,33.15399610136452,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,2,24,10,12,0,13,0,50,72,2,3
1290,1.0,33.15399610136452,48.0,Yes,0,0,48,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,3,2,8,18,0,19,0,67,72,2,3
1291,1.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,3,9,8,16,0,17,0,67,72,2,3
1292,0.0,33.15399610136452,7.0,Yes,0,0,7,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,3,2021,3,11,6,12,0,12,0,55,72,2,3
1293,0.0,33.15399610136452,7.0,Yes,0,0,7,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,3,2021,3,11,6,15,30,16,0,55,72,2,3
1294,1.0,33.15399610136452,21.0,Yes,0,0,21,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,3,18,6,19,0,20,10,71,72,2,3
1295,0.0,33.15399610136452,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,3,2021,4,1,6,12,0,12,0,55,72,2,3
1296,0.0,33.15399610136452,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,3,2021,4,1,6,15,30,16,0,55,72,2,3
1297,1.0,33.15399610136452,23.0,Yes,0,0,23,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,4,5,2,19,0,20,0,50,72,2,3
1298,1.0,33.15399610136452,15.0,Yes,0,0,15,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,4,14,10,18,0,19,0,59,72,2,3
1299,1.0,33.15399610136452,58.0,Yes,0,0,58,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,4,21,10,18,0,19,0,67,72,2,3
1300,1.0,40.0,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,8,15,5,13,15,14,15,30,72,2,3
1301,1.0,40.0,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,8,15,5,14,45,15,45,30,72,2,3
1302,1.0,40.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,8,15,5,16,15,17,15,30,72,2,3
1303,1.0,33.15399610136452,17.0,Yes,0,0,17,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,10,5,8,16,10,17,0,64,72,2,3
1304,1.0,33.15399610136452,18.0,Yes,0,0,18,0,0,0,0.0,0.0,46.732758,-117.163957,2,2022,1,26,10,16,30,17,30,28,36,0,3
1305,1.0,33.15399610136452,5.0,Yes,0,0,5,0,0,0,0.0,0.0,46.732758,-117.163957,2,2022,3,22,8,16,0,17,0,28,35,0,3
1306,1.0,33.15399610136452,47.0,Yes,0,0,47,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,14,5,9,0,10,0,30,35,0,3
1307,1.0,33.15399610136452,42.0,Yes,0,0,42,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,14,5,10,30,11,30,30,35,0,3
1308,1.0,33.15399610136452,59.0,Yes,0,0,59,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,14,5,12,45,13,45,30,35,0,3
1309,1.0,33.15399610136452,52.0,Yes,0,0,52,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,14,5,14,15,15,15,30,35,0,3
1310,1.0,33.15399610136452,27.0,Yes,0,0,27,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,16,8,10,0,11,0,30,35,0,3
1311,1.0,33.15399610136452,30.0,Yes,0,0,30,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,17,10,11,30,12,30,30,35,0,3
1312,1.0,33.15399610136452,30.0,Yes,0,0,30,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,18,6,14,30,15,30,30,35,0,3
1313,1.0,33.15399610136452,24.0,Yes,0,0,24,0,0,0,0.0,0.0,46.727996,-117.165668,2,2022,9,9,0,15,30,16,30,27,35,0,3
1314,1.0,33.15399610136452,21.0,Yes,0,0,21,0,0,0,0.0,0.0,46.727382,-117.165967,2,2022,9,21,10,15,0,16,0,27,35,0,3
1315,1.0,33.15399610136452,14.0,Yes,0,0,14,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,9,28,10,14,0,15,0,67,35,0,3
1316,1.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,9,29,6,17,0,18,0,67,35,0,3
1317,1.0,33.15399610136452,31.0,Yes,0,0,31,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,9,30,0,13,30,14,30,27,35,0,3
1318,1.0,33.15399610136452,23.0,Yes,0,0,23,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,10,3,2,14,0,15,0,67,35,0,3
1319,1.0,33.15399610136452,16.0,Yes,0,0,16,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,10,5,10,18,0,19,0,71,35,0,3
1320,1.0,33.15399610136452,25.0,Yes,0,0,25,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,10,19,10,14,30,3,30,27,35,0,3
1321,1.0,33.15399610136452,16.0,Yes,0,0,16,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,10,21,0,13,0,14,0,27,35,0,3
1322,1.0,33.15399610136452,14.0,Yes,0,0,14,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,10,28,0,13,0,14,0,27,35,0,3
1323,1.0,33.15399610136452,8.0,Yes,0,0,8,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,11,7,2,19,0,20,0,67,35,0,3
1324,1.0,33.15399610136452,11.0,Yes,0,0,11,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,12,1,6,18,0,19,0,71,35,0,3
1325,1.0,40.0,36.0,Yes,0,0,36,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,18,10,10,15,11,15,30,35,0,3
1326,1.0,40.0,38.0,Yes,0,0,38,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,18,10,11,45,12,45,30,35,0,3
1327,1.0,40.0,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,19,6,10,15,11,15,30,35,0,3
1328,1.0,40.0,36.0,Yes,0,0,36,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,19,6,11,45,12,45,30,35,0,3
1329,1.0,40.0,35.0,Yes,0,0,35,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,20,0,14,15,15,15,30,35,0,3
1330,1.0,40.0,38.0,Yes,0,0,38,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,21,4,11,0,12,0,30,35,0,3
1331,1.0,40.0,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,21,4,13,15,14,15,30,35,0,3
1332,1.0,40.0,25.0,Yes,0,0,25,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,8,28,4,10,0,11,0,27,35,0,3
1333,5.0,40.0,14.0,Yes,0,0,14,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,9,1,10,8,0,9,0,27,35,0,3
1334,1.0,40.0,26.0,Yes,0,0,26,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,9,11,4,11,30,12,30,27,35,0,3
1335,1.0,40.0,16.0,Yes,0,0,16,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,9,17,0,9,30,10,30,27,35,0,3
1336,1.0,40.0,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,9,22,10,17,30,18,30,27,35,0,3
1337,1.0,40.0,32.0,Yes,0,0,32,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,9,27,2,17,30,18,30,27,35,0,3
1338,1.0,40.0,13.0,Yes,0,0,13,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,10,1,0,9,30,10,30,27,35,0,3
1339,1.0,40.0,15.0,Yes,0,0,15,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,10,4,2,17,30,18,30,27,35,0,3
1340,1.0,40.0,14.0,Yes,0,0,14,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,10,12,8,17,30,18,30,27,35,0,3
1341,1.0,40.0,0.0,no,0,0,0,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,10,15,0,9,30,10,30,27,35,0,3
1342,1.0,40.0,0.0,no,0,0,0,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,10,19,8,15,0,16,0,27,35,0,3
1343,1.0,40.0,0.0,no,0,0,0,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,10,29,0,9,30,10,30,27,35,0,3
1344,1.0,40.0,0.0,no,0,0,0,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,11,19,0,9,0,10,0,27,35,0,3
1345,1.0,33.15399610136452,18.0,Yes,0,0,18,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2023,4,12,10,18,0,19,0,71,36,0,3
1346,1.0,33.15399610136452,21.0,Yes,0,0,21,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,26,4,14,15,15,15,18,36,0,3
1347,1.0,33.15399610136452,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,27,5,9,0,10,0,18,36,0,3
1348,1.0,33.15399610136452,20.0,Yes,0,0,20,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,27,5,14,15,15,15,18,36,0,3
1349,1.0,33.15399610136452,7.0,Yes,0,0,7,0,0,0,0.0,0.0,46.727382,-117.165967,2,2023,8,28,2,9,0,10,0,18,36,0,3
1350,1.0,33.15399610136452,20.0,Yes,0,0,20,0,0,0,0.0,0.0,46.727382,-117.165967,2,2023,9,11,2,9,0,10,0,18,36,0,3
1351,1.0,33.15399610136452,5.0,Yes,0,0,5,0,0,0,0.0,0.0,46.727382,-117.165967,2,2023,9,26,8,13,0,14,0,18,36,0,3
1352,1.0,33.15399610136452,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729809,-117.163473,2,2022,1,8,4,13,30,14,30,18,37,0,3
1353,1.0,33.15399610136452,11.0,Yes,0,0,11,0,0,0,0.0,0.0,46.729809,-117.163473,2,2022,1,8,4,15,0,16,0,18,37,0,3
1354,1.0,33.15399610136452,14.0,Yes,0,0,14,0,0,0,0.0,0.0,46.732758,-117.163957,2,2022,1,31,2,16,0,17,0,28,37,0,3
1355,1.0,33.15399610136452,13.0,Yes,0,0,13,0,0,0,0.0,0.0,46.732758,-117.163957,2,2022,4,4,2,16,30,17,30,28,37,0,3
1356,1.0,33.15399610136452,11.0,Yes,0,0,11,0,0,0,0.0,0.0,46.732758,-117.163957,2,2022,4,22,0,11,30,12,30,28,37,0,3
1357,1.0,33.15399610136452,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.732758,-117.163957,2,2022,4,25,2,17,0,18,0,28,37,0,3
1358,1.0,13.0,9.0,Yes,0,0,9,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,1,23,4,13,30,14,30,18,37,2,3
1359,1.0,14.0,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,1,23,4,15,0,16,0,18,37,2,3
1360,1.0,45.0,21.0,Yes,0,0,21,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,2,9,8,16,0,17,0,28,37,2,3
1361,1.0,45.0,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,2,24,10,15,0,16,0,28,37,2,3
